d_measured,d_error,theta_measured,theta_error
1.340,-0.079,0.006,0.002
1.340,-0.079,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.320,-0.099,0.006,0.002
1.320,-0.099,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.320,-0.099,0.006,0.002
1.320,-0.099,0.006,0.002
1.320,-0.099,0.006,0.002
1.320,-0.099,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.320,-0.099,0.006,0.002
1.320,-0.099,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.333,-0.085,0.006,0.002
1.333,-0.085,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.333,-0.085,0.006,0.002
1.333,-0.085,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.320,-0.099,0.006,0.002
1.320,-0.099,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.320,-0.099,0.006,0.002
1.320,-0.099,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.333,-0.085,0.006,0.002
1.333,-0.085,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.320,-0.099,0.006,0.002
1.320,-0.099,0.006,0.002
1.320,-0.099,0.006,0.002
1.320,-0.099,0.006,0.002
1.320,-0.099,0.006,0.002
1.320,-0.099,0.006,0.002
1.326,-0.092,0.006,0.002
1.326,-0.092,0.006,0.002
1.333,-0.085,0.006,0.001
1.333,-0.085,0.006,0.001
1.326,-0.092,0.006,0.001
1.326,-0.092,0.006,0.001
1.320,-0.099,0.006,0.001
1.320,-0.099,0.006,0.001
1.326,-0.092,0.006,0.001
1.326,-0.092,0.006,0.001
1.326,-0.092,0.006,0.001
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.099,0.007,0.002
1.320,-0.099,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.006,0.001
1.320,-0.099,0.006,0.001
1.320,-0.099,0.006,0.001
1.320,-0.099,0.006,0.001
1.320,-0.099,0.006,0.001
1.320,-0.099,0.006,0.001
1.320,-0.099,0.006,0.001
1.320,-0.099,0.006,0.001
1.320,-0.099,0.006,0.001
1.326,-0.092,0.006,0.001
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.008,0.003
1.333,-0.085,0.008,0.003
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.099,0.007,0.002
1.320,-0.099,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.006,0.001
1.326,-0.092,0.006,0.001
1.326,-0.092,0.007,0.002
1.320,-0.099,0.007,0.002
1.320,-0.099,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.099,0.007,0.002
1.320,-0.099,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.354,-0.064,0.007,0.002
1.354,-0.064,0.226,0.222
1.361,-0.057,0.226,0.222
1.361,-0.057,0.226,0.222
1.354,-0.064,0.226,0.222
1.354,-0.064,0.226,0.222
1.326,-0.092,0.226,0.222
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.361,-0.057,0.007,0.002
1.361,-0.057,0.226,0.222
1.333,-0.085,0.226,0.222
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.361,-0.057,0.007,0.002
1.361,-0.057,0.226,0.222
1.320,-0.098,0.226,0.222
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.340,-0.078,0.007,0.002
1.340,-0.078,0.007,0.002
1.361,-0.057,0.007,0.002
1.361,-0.057,0.226,0.222
1.326,-0.092,0.226,0.222
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.340,-0.078,0.007,0.002
1.340,-0.078,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.361,-0.057,0.007,0.002
1.361,-0.057,0.226,0.222
1.333,-0.085,0.226,0.222
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.008,0.003
1.326,-0.092,0.008,0.003
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.008,0.003
1.326,-0.092,0.008,0.003
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.008,0.003
1.326,-0.092,0.008,0.003
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.008,0.003
1.326,-0.092,0.008,0.003
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.340,-0.078,0.007,0.002
1.340,-0.078,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.008,0.003
1.326,-0.092,0.008,0.003
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.008,0.003
1.326,-0.092,0.008,0.003
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.340,-0.078,0.007,0.002
1.340,-0.078,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.008,0.003
1.326,-0.092,0.008,0.003
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.008,0.003
1.326,-0.092,0.008,0.003
1.326,-0.092,0.008,0.003
1.326,-0.092,0.008,0.003
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.092,0.008,0.003
1.326,-0.092,0.008,0.003
1.326,-0.092,0.008,0.003
1.326,-0.092,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.326,-0.092,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.320,-0.098,0.007,0.002
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.333,-0.085,0.007,0.002
1.333,-0.085,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.004
1.326,-0.091,0.008,0.004
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.333,-0.085,0.008,0.003
1.333,-0.085,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.333,-0.085,0.008,0.003
1.333,-0.085,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.007,0.002
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.320,-0.098,0.008,0.003
1.320,-0.098,0.008,0.004
1.326,-0.091,0.008,0.004
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
1.326,-0.091,0.008,0.003
